transaction_id,user_id,date,merchant,amount,category_detail,category_primary,payment_method,payment_media
TXN002505,USR073,2024-09-28 20:59:32,First Media,168500.0,utilities,Needs,Credit Card,BNI
TXN002507,USR033,2023-05-08 00:13:46,PLN Mobile,205000.0,utilities,Needs,Cash,Cash
TXN002508,USR031,2024-09-11 02:21:08,Smartfren,223500.0,utilities,Needs,Transfer,LinkAja
TXN002509,USR072,2024-07-12 05:35:45,Luxcrime,384500.0,self_care,Wants,Debit,Jenius
TXN002510,USR023,2024-05-27 05:17:38,Coursera,25500.0,education,Wants,Transfer,LinkAja
TXN002511,USR023,2023-04-10 03:37:58,Somethinc,137500.0,self_care,Wants,Debit,Mandiri
TXN002512,USR008,2024-03-18 18:02:20,Mie Gacoan,84500.0,food,Needs,QRIS,LinkAja
TXN002513,USR044,2024-10-13 11:33:46,Lazada,936000.0,shopping,Wants,Debit,BNI
TXN002514,USR061,2023-09-18 01:21:50,Total Parco,27000.0,transport,Needs,Cash,Cash
TXN002515,USR019,2024-06-15 13:51:45,Roblox,64500.0,entertainment,Wants,QRIS,LinkAja
TXN002516,USR071,2024-03-23 05:46:51,Lawson,291000.0,groceries,Needs,Transfer,BRI
TXN002517,USR044,2023-08-02 00:43:42,Disney+,134500.0,entertainment,Wants,Transfer,DANA
TXN002519,USR027,2024-07-27 16:30:05,Vidio,43500.0,entertainment,Wants,Transfer,Gopay
TXN002520,USR040,2023-02-19 03:35:33,Kopi Kenangan,101000.0,food,Needs,Cash,Cash
TXN002521,USR065,2024-07-08 04:16:21,Warteg,38000.0,food,Needs,Debit,BSI
TXN002522,USR035,2023-07-01 19:45:56,PDAM,140500.0,utilities,Needs,Transfer,Jenius
TXN002523,USR007,2023-08-25 09:00:00,Prodia Lab,142000.0,health,Needs,Transfer,DANA
TXN002524,USR075,2023-04-25 20:49:30,WeTV,170000.0,entertainment,Wants,Transfer,BRI
TXN002525,USR065,2023-12-03 23:37:32,Klinik Pratama,237500.0,health,Needs,Debit,Jenius
TXN002526,USR028,2023-10-18 19:22:00,Pluang,662000.0,investment,Investment,QRIS,Gopay
TXN002527,USR037,2024-08-12 09:22:02,Smartfren,275000.0,utilities,Needs,Debit,BTN
TXN002528,USR064,2024-02-06 10:01:11,TikTok Shop,144000.0,shopping,Wants,Transfer,BRI
TXN002529,USR072,2023-08-17 15:41:28,Adobe Creative Cloud,176000.0,education,Wants,Credit Card,Mandiri
TXN002530,USR034,2024-07-24 13:27:35,Nail Studio,396000.0,self_care,Wants,Debit,Mandiri
TXN002531,USR075,2023-03-10 08:09:12,Subway,67000.0,food,Needs,Debit,BTN
TXN002532,USR045,2023-11-23 01:57:50,Alfamidi,53000.0,groceries,Needs,Cash,Cash
TXN002533,USR008,2023-03-07 14:37:09,Janji Jiwa,118500.0,food,Needs,Transfer,BCA
TXN002534,USR001,2024-07-14 18:11:05,Cinepolis,183500.0,entertainment,Wants,Transfer,BCA
TXN002535,USR013,2023-12-18 02:40:21,Celebrity Fitness,173500.0,health,Needs,QRIS,Gopay
TXN002536,USR062,2024-08-05 09:01:48,Maxim,55000.0,transport,Needs,Credit Card,Standard Chartered
TXN002537,USR073,2024-07-18 15:59:49,Pintu Crypto,1413500.0,investment,Investment,QRIS,Mandiri
TXN002538,USR070,2024-07-05 04:57:59,Es Teh Indonesia,112000.0,food,Needs,QRIS,LinkAja
TXN002539,USR069,2024-02-18 21:29:57,Grab,30500.0,transport,Needs,QRIS,Gopay
TXN002540,USR022,2023-03-10 13:54:41,inDrive,17000.0,transport,Needs,QRIS,Gopay
TXN002541,USR028,2023-12-20 04:43:55,Skill Academy,82500.0,education,Wants,Transfer,CIMB Niaga
TXN002542,USR015,2024-08-16 14:42:52,Tokocrypto,769500.0,investment,Investment,Transfer,OVO
TXN002543,USR064,2024-08-22 22:13:10,Santika Hotel,583000.0,travel,Wants,Credit Card,Mandiri
TXN002544,USR038,2023-12-25 15:25:56,Pintu Crypto,1785500.0,investment,Investment,Transfer,BSI
TXN002545,USR048,2023-12-03 22:53:13,Indodax,623000.0,investment,Investment,Credit Card,BNI
TXN002546,USR035,2023-12-13 23:18:21,Ajaib,92000.0,investment,Investment,Credit Card,BCA
TXN002547,USR071,2023-10-31 00:13:38,Pluang,1464000.0,investment,Investment,QRIS,ShopeePay
TXN002548,USR038,2024-01-04 18:29:40,Celebrity Fitness,139500.0,health,Needs,QRIS,OVO
TXN002549,USR029,2023-05-01 17:35:38,Guardian,503500.0,health,Needs,QRIS,BCA
TXN002550,USR053,2023-08-22 01:42:19,J.CO Donuts,34500.0,food,Needs,Debit,BSI
TXN002551,USR051,2024-04-05 23:00:48,Dominos Pizza,65000.0,food,Needs,Credit Card,CIMB Niaga
TXN002552,USR045,2024-09-24 12:08:17,Circle K,331500.0,groceries,Needs,Cash,Cash
TXN002553,USR068,2023-04-27 21:51:07,Mie Gacoan,87000.0,food,Needs,QRIS,ShopeePay
TXN002554,USR012,2023-01-01 16:32:13,Apotek K24,281500.0,health,Needs,Transfer,CIMB Niaga
TXN002555,USR073,2024-06-29 19:03:37,Indomaret Point,52000.0,groceries,Needs,QRIS,BNI
TXN002556,USR048,2024-06-28 06:26:00,Google One Storage,138000.0,education,Wants,Transfer,ShopeePay
TXN002557,USR047,2024-08-20 08:24:03,Skintific,262000.0,self_care,Wants,Debit,BNI
TXN002558,USR001,2024-08-08 08:23:23,Guardian,499500.0,health,Needs,Transfer,Jenius
TXN002559,USR067,2023-03-07 14:03:06,Bareksa,1831500.0,investment,Investment,Credit Card,Mandiri
TXN002560,USR011,2024-10-05 19:21:07,Gojek,38000.0,transport,Needs,Transfer,BNI
TXN002561,USR017,2023-12-22 02:20:29,Alfamidi,318000.0,groceries,Needs,Debit,BRI
TXN002562,USR025,2023-09-28 10:36:00,Skintific,349000.0,self_care,Wants,QRIS,OVO
TXN002563,USR052,2024-08-04 16:29:06,Nasi Goreng Pak Nasir,90500.0,food,Needs,Cash,Cash
TXN002564,USR002,2023-08-13 09:06:29,Matahari,559500.0,shopping,Wants,Transfer,OVO
TXN002565,USR051,2024-01-12 13:12:25,Zalora,308500.0,shopping,Wants,Debit,BCA
TXN002566,USR071,2024-11-09 18:53:45,Waxing Center,233500.0,self_care,Wants,QRIS,BCA
TXN002567,USR021,2023-04-09 20:24:11,Blibli,1008500.0,shopping,Wants,Transfer,BRI
TXN002569,USR011,2024-04-06 15:07:08,Xbox Game Pass,23000.0,entertainment,Wants,Transfer,BSI
TXN002570,USR071,2024-06-07 13:43:49,Halodoc,214500.0,health,Needs,Debit,BNI
TXN002571,USR034,2024-07-21 12:27:36,Farmers Market,345500.0,groceries,Needs,QRIS,ShopeePay
TXN002572,USR014,2023-06-27 01:10:28,Skill Academy,49500.0,education,Wants,Credit Card,Standard Chartered
TXN002574,USR067,2024-12-21 09:54:26,Zara,980000.0,shopping,Wants,Transfer,OVO
TXN002575,USR037,2023-09-03 19:09:43,Waxing Center,129000.0,self_care,Wants,Debit,BRI
TXN002576,USR062,2024-07-14 16:22:32,Mie Gacoan,8500.0,food,Needs,Cash,Cash
TXN002577,USR013,2023-02-02 12:20:16,Shell,21000.0,transport,Needs,Transfer,BRI
TXN002578,USR027,2024-08-11 23:31:47,iPot,814500.0,investment,Investment,Transfer,BCA
TXN002579,USR036,2023-12-16 12:21:26,Zenius,495500.0,education,Wants,Transfer,Jenius
TXN002580,USR047,2024-12-15 10:39:01,Sociolla,200500.0,self_care,Wants,Debit,Jenius
TXN002581,USR006,2024-09-02 14:29:44,RS Siloam,487500.0,health,Needs,Cash,Cash
TXN002582,USR010,2024-03-19 13:15:05,WeTV,38000.0,entertainment,Wants,Transfer,BCA
TXN002583,USR045,2023-09-28 15:33:26,First Media,374500.0,utilities,Needs,QRIS,BRI
TXN002584,USR035,2024-08-04 11:10:20,Apple Music,155500.0,entertainment,Wants,Transfer,DANA
TXN002585,USR067,2024-11-10 03:07:40,Adobe Creative Cloud,369500.0,education,Wants,Transfer,OVO
TXN002586,USR068,2023-08-01 07:46:43,Smartfren,133500.0,utilities,Needs,Debit,BNI
TXN002587,USR013,2024-07-31 10:55:58,Halodoc,344000.0,health,Needs,Debit,BTN
TXN002588,USR024,2024-06-16 02:04:32,Fit Hub,497000.0,health,Needs,Debit,BRI
TXN002589,USR042,2024-12-11 09:24:59,BPJS Kesehatan,179000.0,utilities,Needs,Transfer,Mandiri
TXN002590,USR042,2022-12-28 22:03:32,KAI Kereta Api,649000.0,travel,Wants,Credit Card,BRI
TXN002591,USR028,2024-05-29 16:06:50,MyPertamina,38500.0,transport,Needs,Debit,Jenius
TXN002592,USR009,2023-09-25 12:14:53,Shell,67500.0,transport,Needs,QRIS,Mandiri
TXN002593,USR037,2024-04-11 22:53:31,Watson,74000.0,health,Needs,Debit,BCA
TXN002594,USR022,2023-04-30 20:17:10,Citilink,386500.0,travel,Wants,QRIS,OVO
TXN002595,USR068,2023-04-29 13:56:54,Innisfree,490500.0,self_care,Wants,Credit Card,Citibank
TXN002596,USR006,2024-08-18 03:54:42,Farmers Market,276000.0,groceries,Needs,Transfer,CIMB Niaga
TXN002597,USR034,2023-01-23 11:44:00,Aston Hotel,1425000.0,travel,Wants,Credit Card,Citibank
TXN002598,USR013,2024-05-03 05:10:56,Wendy's,83500.0,food,Needs,Debit,BSI
TXN002599,USR068,2023-09-05 11:45:34,Bath & Body Works,250000.0,self_care,Wants,Transfer,DANA
TXN002600,USR068,2023-09-27 15:30:36,Subway,120000.0,food,Needs,QRIS,BRI
TXN002601,USR001,2024-12-29 11:42:57,Apple Music,158000.0,entertainment,Wants,Credit Card,BRI
TXN002602,USR042,2024-01-13 12:50:10,iPot,1047000.0,investment,Investment,Debit,BCA
TXN002603,USR052,2023-10-04 23:48:12,Ayam Geprek,18000.0,food,Needs,QRIS,OVO
TXN002604,USR034,2024-10-28 18:41:17,Carrefour,234000.0,groceries,Needs,Transfer,DANA
TXN002605,USR068,2024-05-11 23:04:47,Damri,53000.0,transport,Needs,Cash,Cash
TXN002606,USR044,2023-01-31 12:51:08,Stockbit,1621000.0,investment,Investment,Debit,BNI
TXN002607,USR070,2023-12-07 02:47:23,Smartfren,317500.0,utilities,Needs,QRIS,LinkAja
TXN002608,USR065,2023-05-29 11:16:00,Indomaret Point,10500.0,groceries,Needs,Cash,Cash
TXN002610,USR053,2023-11-26 18:37:21,Tiket.com,2357000.0,travel,Wants,Credit Card,BRI
TXN002611,USR030,2024-10-10 13:30:09,Mie Gacoan,119000.0,food,Needs,QRIS,BNI
TXN002612,USR031,2023-12-12 04:05:27,Google One Storage,249000.0,education,Wants,QRIS,Mandiri
TXN002613,USR067,2023-06-22 14:23:51,Superindo,288000.0,groceries,Needs,Debit,BNI
TXN002614,USR003,2023-07-25 19:37:38,Vivo Gas Station,68500.0,transport,Needs,QRIS,Mandiri
TXN002615,USR038,2023-07-05 23:48:14,Miniso,267000.0,shopping,Wants,Transfer,BCA
TXN002616,USR071,2024-10-04 09:51:26,Alodokter,525000.0,health,Needs,QRIS,OVO
TXN002617,USR018,2023-06-10 19:30:44,Warteg,99500.0,food,Needs,Transfer,DANA
TXN002618,USR031,2023-05-06 01:23:06,Luxcrime,418000.0,self_care,Wants,QRIS,BRI
TXN002619,USR030,2024-09-19 16:02:58,Santika Hotel,1063500.0,travel,Wants,Transfer,BSI
TXN002620,USR020,2024-09-24 12:27:12,CFC,21500.0,food,Needs,QRIS,OVO
TXN002621,USR057,2024-03-11 19:49:47,CGV Cinemas,150500.0,entertainment,Wants,QRIS,DANA
TXN002622,USR006,2024-10-24 10:38:39,Blue Bird,11500.0,transport,Needs,Cash,Cash
TXN002623,USR001,2023-08-18 13:36:39,Barbershop,324500.0,self_care,Wants,Credit Card,Citibank
TXN002624,USR020,2024-09-30 19:28:48,Mie Gacoan,71000.0,food,Needs,Debit,CIMB Niaga
TXN002625,USR013,2023-06-24 16:53:11,BPJS Kesehatan,270500.0,utilities,Needs,Cash,Cash
TXN002626,USR043,2024-06-27 17:58:23,Bareksa,1217000.0,investment,Investment,Transfer,Jenius
TXN002627,USR021,2023-02-23 04:58:48,Tokocrypto,771500.0,investment,Investment,Debit,BSI
TXN002628,USR052,2023-01-09 11:44:43,Luxcrime,498000.0,self_care,Wants,Credit Card,BCA
TXN002629,USR026,2024-08-28 15:44:10,Alodokter,17500.0,health,Needs,Transfer,BRI
TXN002630,USR067,2023-06-01 01:30:00,Vidio,84500.0,entertainment,Wants,Credit Card,Mandiri
TXN002631,USR006,2024-10-13 04:17:27,Prodia Lab,384000.0,health,Needs,QRIS,ShopeePay
TXN002632,USR015,2023-03-08 01:36:26,Miniso,541000.0,shopping,Wants,Transfer,Mandiri
TXN002633,USR017,2024-10-27 09:06:19,iPot,244500.0,investment,Investment,Credit Card,BCA
TXN002634,USR064,2024-07-07 17:45:00,Coursera,100500.0,education,Wants,Credit Card,Standard Chartered
TXN002635,USR021,2024-08-27 06:30:47,Bareksa,1678000.0,investment,Investment,Transfer,Mandiri
TXN002637,USR067,2024-10-01 05:28:49,Bibit,419000.0,investment,Investment,Transfer,CIMB Niaga
TXN002638,USR050,2023-06-30 18:27:15,Scarlett Whitening,116500.0,self_care,Wants,Debit,Mandiri
TXN002639,USR017,2023-10-10 07:43:16,Dicoding,293000.0,education,Wants,Transfer,OVO
TXN002640,USR049,2022-12-29 11:09:33,Circle K,292500.0,groceries,Needs,QRIS,OVO
TXN002641,USR047,2023-11-04 05:54:41,Skintific,188000.0,self_care,Wants,Credit Card,BCA
TXN002642,USR058,2024-12-02 19:05:36,Santika Hotel,866500.0,travel,Wants,Credit Card,Citibank
TXN002643,USR034,2024-01-05 12:47:35,Adidas,1010500.0,shopping,Wants,Transfer,OVO
TXN002644,USR019,2023-05-03 02:24:37,inDrive,74000.0,transport,Needs,QRIS,BRI
TXN002645,USR037,2023-01-17 02:13:03,Nasi Padang,44000.0,food,Needs,Debit,CIMB Niaga
TXN002646,USR043,2023-09-13 00:02:46,Bareksa,1886500.0,investment,Investment,QRIS,ShopeePay
TXN002647,USR043,2023-07-28 08:10:26,Biznet,343500.0,utilities,Needs,Debit,BTN
TXN002648,USR075,2023-05-13 17:40:39,Luxcrime,422500.0,self_care,Wants,Transfer,DANA
TXN002649,USR036,2023-04-17 19:12:52,Alfamidi,323500.0,groceries,Needs,QRIS,DANA
TXN002650,USR066,2024-04-26 20:33:59,Ayam Geprek,97000.0,food,Needs,Cash,Cash
TXN002651,USR006,2024-03-03 01:28:26,Gojek,50500.0,transport,Needs,Cash,Cash
TXN002652,USR066,2023-03-17 05:34:26,Damri,31500.0,transport,Needs,QRIS,DANA
TXN002653,USR004,2024-12-21 09:56:31,Sushi Tei,75500.0,food,Needs,QRIS,BRI
TXN002654,USR025,2023-05-22 23:09:13,Indomaret Point,279000.0,groceries,Needs,QRIS,Mandiri
TXN002655,USR025,2023-10-03 07:35:27,First Media,169000.0,utilities,Needs,Transfer,Jenius
TXN002656,USR061,2024-07-02 04:30:08,Cinepolis,127000.0,entertainment,Wants,Transfer,BRI
TXN002657,USR050,2023-01-04 15:34:11,inDrive,27500.0,transport,Needs,Transfer,BNI
TXN002658,USR022,2024-02-27 23:06:59,Mobile Legends,53500.0,entertainment,Wants,Transfer,ShopeePay
TXN002659,USR028,2024-02-03 15:54:45,AirAsia,528500.0,travel,Wants,Credit Card,CIMB Niaga
TXN002660,USR008,2024-03-19 19:21:39,Watson,330500.0,health,Needs,Transfer,BCA
TXN002661,USR028,2023-11-10 14:53:10,Johnny Andrean,411500.0,self_care,Wants,Transfer,Mandiri
TXN002662,USR004,2024-02-03 14:38:37,Indodax,773500.0,investment,Investment,Credit Card,Citibank
TXN002663,USR070,2024-06-06 09:32:58,Gong Cha,79000.0,food,Needs,QRIS,ShopeePay
TXN002664,USR033,2023-06-13 01:40:41,MyXL,135000.0,entertainment,Wants,QRIS,BCA
TXN002665,USR052,2024-04-20 00:34:31,MyTelkomsel,397000.0,utilities,Needs,QRIS,LinkAja
TXN002666,USR006,2023-09-26 20:38:08,Pluang,1450500.0,investment,Investment,QRIS,LinkAja
TXN002667,USR035,2023-07-06 16:04:09,Gojek,66000.0,transport,Needs,Credit Card,Standard Chartered
TXN002668,USR057,2023-10-21 04:25:03,Coursera,315500.0,education,Wants,QRIS,BNI
TXN002669,USR075,2023-11-03 03:52:55,Chatime,35000.0,food,Needs,Debit,Jenius
TXN002670,USR065,2023-01-28 10:22:41,Booking.com,1835500.0,travel,Wants,Transfer,DANA
TXN002671,USR048,2024-11-19 20:40:18,Hypermart,224000.0,groceries,Needs,Credit Card,Standard Chartered
TXN002672,USR026,2024-04-20 17:33:28,Valorant,124500.0,entertainment,Wants,Transfer,BNI
TXN002673,USR057,2023-09-12 08:42:35,Converse,1115500.0,shopping,Wants,QRIS,BNI
TXN002674,USR003,2023-11-16 04:35:34,MyXL,1368000.0,travel,Wants,Credit Card,BRI
TXN002675,USR042,2023-03-07 09:03:52,A&W,9500.0,food,Needs,Credit Card,BCA
TXN002676,USR018,2024-02-26 23:01:35,Deposito BCA,72000.0,investment,Investment,Transfer,ShopeePay
TXN002677,USR040,2024-03-19 13:27:15,Vidio,71000.0,entertainment,Wants,QRIS,DANA
TXN002678,USR033,2024-06-05 03:36:16,Prodia Lab,440500.0,health,Needs,Debit,BRI
TXN002679,USR048,2024-06-29 00:49:40,Kimia Farma,331000.0,health,Needs,Cash,Cash
TXN002680,USR066,2023-10-10 06:01:05,Waxing Center,121500.0,self_care,Wants,Transfer,ShopeePay
TXN002681,USR052,2023-06-26 10:46:20,J.CO Donuts,16500.0,food,Needs,QRIS,BRI
TXN002682,USR014,2024-05-05 14:38:55,Notion Pro,372000.0,education,Wants,QRIS,Gopay
TXN002683,USR060,2024-10-30 15:27:25,Somethinc,432500.0,self_care,Wants,Debit,Mandiri
TXN002684,USR053,2023-04-30 11:25:20,Microsoft 365,333000.0,education,Wants,Transfer,DANA
TXN002685,USR010,2023-01-04 18:52:26,Es Teh Indonesia,98000.0,food,Needs,QRIS,BRI
TXN002686,USR002,2024-04-26 14:51:47,Tiket.com,2294000.0,travel,Wants,Transfer,DANA
TXN002688,USR041,2024-01-22 12:56:20,Free Fire,18000.0,entertainment,Wants,Transfer,Gopay
TXN002689,USR072,2023-08-20 11:21:02,Mumuso,757000.0,shopping,Wants,Credit Card,BNI
TXN002690,USR072,2023-11-15 08:13:46,MyXL,54000.0,utilities,Needs,Cash,Cash
TXN002691,USR016,2023-08-04 08:16:30,IndiHome,313000.0,utilities,Needs,Debit,BCA
TXN002692,USR013,2023-05-30 06:50:48,Smartfren,392500.0,utilities,Needs,QRIS,Gopay
TXN002693,USR053,2023-09-07 07:30:10,Halodoc,384000.0,health,Needs,Debit,Jenius
TXN002694,USR006,2024-03-22 09:03:55,Adobe Creative Cloud,183500.0,education,Wants,QRIS,DANA
TXN002695,USR054,2024-03-11 07:56:01,Nike,355500.0,shopping,Wants,Transfer,OVO
TXN002696,USR050,2024-05-22 14:18:48,Circle K,311000.0,groceries,Needs,Transfer,OVO
TXN002697,USR071,2023-05-09 16:41:05,Bath & Body Works,154500.0,self_care,Wants,Transfer,BRI
TXN002698,USR065,2023-08-26 07:53:00,Cotton On,271000.0,shopping,Wants,Transfer,BSI
TXN002699,USR027,2024-07-08 22:49:15,Lion Air,765000.0,travel,Wants,Credit Card,Citibank
TXN002700,USR053,2023-02-07 19:10:33,Free Fire,62000.0,entertainment,Wants,Debit,BNI
TXN002701,USR011,2024-01-28 15:02:05,Tabungan BRI,452000.0,investment,Investment,Debit,Mandiri
TXN002702,USR061,2024-05-19 03:19:18,Ajaib,1061500.0,investment,Investment,Transfer,BSI
TXN002703,USR012,2023-11-28 00:42:30,Santika Hotel,1575500.0,travel,Wants,Credit Card,Citibank
TXN002704,USR065,2023-11-25 01:50:44,Sociolla,114500.0,self_care,Wants,QRIS,BCA
TXN002705,USR069,2023-07-14 03:26:38,MyXL,222000.0,utilities,Needs,QRIS,DANA
TXN002706,USR045,2023-12-15 23:31:36,PUBG Mobile,54500.0,entertainment,Wants,QRIS,LinkAja
TXN002707,USR051,2023-11-02 07:12:51,TikTok Shop,1014500.0,shopping,Wants,QRIS,BCA
TXN002708,USR043,2024-08-31 20:53:57,Smartfren,362000.0,utilities,Needs,Transfer,Mandiri
TXN002709,USR058,2023-08-17 02:39:50,Vans,1198500.0,shopping,Wants,QRIS,Mandiri
TXN002710,USR050,2023-09-09 06:08:37,Halodoc,183500.0,health,Needs,Transfer,LinkAja
TXN002711,USR039,2024-05-01 01:11:50,Pluang,797000.0,investment,Investment,Transfer,Mandiri
TXN002712,USR026,2023-09-04 02:40:05,RS Siloam,554500.0,health,Needs,QRIS,LinkAja
TXN002713,USR061,2024-02-25 05:10:36,Prodia Lab,267500.0,health,Needs,Transfer,Mandiri
TXN002714,USR037,2023-03-10 20:55:34,Indodax,1700500.0,investment,Investment,Credit Card,Citibank
TXN002715,USR055,2024-01-13 17:35:23,Carrefour,30000.0,groceries,Needs,Cash,Cash
TXN002716,USR035,2023-05-04 06:19:41,LRT Jakarta,53000.0,transport,Needs,Credit Card,CIMB Niaga
TXN002717,USR006,2023-12-07 02:40:55,Smartfren,156000.0,utilities,Needs,Debit,BCA
TXN002718,USR071,2023-07-13 11:12:44,Converse,195500.0,shopping,Wants,Cash,Cash
TXN002719,USR016,2024-02-25 12:56:12,Zenius,152500.0,education,Wants,Transfer,BRI
TXN002721,USR022,2023-03-19 06:49:27,Kopi Kenangan,116000.0,food,Needs,Transfer,BCA
TXN002722,USR058,2024-04-19 09:49:31,SPA Reflexology,130000.0,self_care,Wants,Cash,Cash
TXN002723,USR005,2023-12-18 00:11:08,Google One Storage,473000.0,education,Wants,Transfer,BCA
TXN002724,USR072,2024-01-05 12:23:40,Parkir Mall,37000.0,transport,Needs,QRIS,BRI
TXN002725,USR002,2023-11-17 10:44:29,iPot,910000.0,investment,Investment,Transfer,BNI
TXN002726,USR064,2024-07-22 10:36:13,Damri,52000.0,transport,Needs,Cash,Cash
TXN002727,USR018,2023-06-22 15:03:48,Kopi Kenangan,119000.0,food,Needs,Debit,BCA
TXN002728,USR031,2024-01-17 16:21:17,MyXL,140000.0,education,Wants,Transfer,OVO
TXN002729,USR029,2024-10-11 23:49:58,Apotek K24,360000.0,health,Needs,Transfer,DANA
TXN002730,USR053,2023-05-18 08:03:20,Vans,635500.0,shopping,Wants,Debit,Jenius
TXN002731,USR066,2024-08-01 22:23:11,Pluang,1306000.0,investment,Investment,Debit,Jenius
TXN002732,USR013,2024-02-26 21:22:13,XXI Cinema,130000.0,entertainment,Wants,Credit Card,CIMB Niaga
TXN002733,USR001,2023-12-01 15:07:37,PUBG Mobile,76500.0,entertainment,Wants,Credit Card,Mandiri
TXN002734,USR012,2023-01-29 14:26:54,Gorengan,110000.0,food,Needs,Debit,BNI
TXN002735,USR033,2023-02-15 22:06:51,Koi Bubble Tea,40500.0,food,Needs,QRIS,BCA
TXN002736,USR016,2023-07-29 23:36:17,Disney+,169500.0,entertainment,Wants,Debit,Mandiri
TXN002737,USR054,2024-10-19 18:44:30,Mixue,42500.0,food,Needs,QRIS,LinkAja
TXN002738,USR066,2024-02-20 03:55:34,First Media,266500.0,utilities,Needs,Debit,BRI
TXN002739,USR032,2023-08-05 15:45:18,Circle K,113000.0,groceries,Needs,Debit,BNI
TXN002740,USR010,2023-06-28 11:25:29,Innisfree,245000.0,self_care,Wants,Debit,BTN
TXN002741,USR033,2023-12-01 23:45:35,MyPertamina,67000.0,transport,Needs,QRIS,BCA
TXN002743,USR038,2024-07-12 12:03:57,Lazada,1079000.0,shopping,Wants,Transfer,Mandiri
TXN002744,USR052,2023-03-23 03:12:00,Circle K,312000.0,groceries,Needs,Transfer,DANA
TXN002745,USR060,2023-06-28 19:04:39,Deposito BCA,1349000.0,investment,Investment,QRIS,Gopay
TXN002746,USR065,2024-11-10 05:42:13,Pintu Crypto,1651500.0,investment,Investment,Transfer,Gopay
TXN002747,USR059,2024-07-14 09:10:27,iPot,866000.0,investment,Investment,Debit,BNI
TXN002748,USR063,2024-06-26 11:35:35,Pintu Crypto,1702000.0,investment,Investment,Debit,Jenius
TXN002749,USR070,2024-04-07 02:54:07,Skintific,479500.0,self_care,Wants,Debit,BSI
TXN002750,USR057,2023-03-11 04:28:12,Teh Tarik Poci,31000.0,food,Needs,QRIS,BRI
TXN002751,USR072,2023-01-06 01:08:44,RedDoorz,1988500.0,travel,Wants,Cash,Cash
TXN002752,USR044,2023-07-06 23:16:03,Circle K,309500.0,groceries,Needs,Debit,CIMB Niaga
TXN002753,USR059,2024-06-30 14:52:15,Indomaret,89000.0,groceries,Needs,Transfer,DANA
TXN002754,USR007,2023-09-28 22:05:59,MyXL,224500.0,utilities,Needs,Debit,BSI
TXN002755,USR053,2023-08-18 09:05:58,Barbershop,431000.0,self_care,Wants,Cash,Cash
TXN002756,USR002,2023-09-09 20:02:59,MyXL,316500.0,shopping,Wants,Transfer,BNI
TXN002757,USR059,2024-07-26 13:14:00,inDrive,38500.0,transport,Needs,Cash,Cash
TXN002758,USR049,2024-09-12 14:02:32,Somethinc,481000.0,self_care,Wants,Cash,Cash
TXN002759,USR010,2023-10-10 15:10:06,Pluang,930500.0,investment,Investment,Transfer,Mandiri
TXN002761,USR071,2023-02-25 09:21:11,Fit Hub,134000.0,health,Needs,Transfer,Mandiri
TXN002762,USR001,2024-10-18 03:09:56,Stockbit,1053500.0,investment,Investment,Transfer,Gopay
TXN002763,USR010,2024-09-09 18:50:20,Transjakarta,40500.0,transport,Needs,Transfer,LinkAja
TXN002764,USR008,2023-09-21 05:58:58,Guardian,352000.0,health,Needs,Credit Card,BCA
TXN002765,USR045,2024-05-15 14:21:55,Cult Fitness,390500.0,health,Needs,Cash,Cash
TXN002766,USR066,2023-06-14 16:04:41,First Media,187000.0,utilities,Needs,QRIS,ShopeePay
TXN002767,USR035,2023-07-28 13:16:52,Barbershop,15500.0,self_care,Wants,QRIS,ShopeePay
TXN002768,USR037,2023-02-18 13:25:06,First Media,349500.0,utilities,Needs,Cash,Cash
TXN002769,USR072,2024-11-03 02:49:25,iPot,1838000.0,investment,Investment,QRIS,DANA
TXN002770,USR001,2023-05-16 19:30:05,Spotify,158500.0,entertainment,Wants,Transfer,ShopeePay
TXN002771,USR075,2024-01-17 13:47:13,Celebrity Fitness,146000.0,health,Needs,Credit Card,BCA
TXN002772,USR053,2024-03-19 11:27:38,Daiso,621500.0,shopping,Wants,QRIS,Mandiri
